Taxa	D3.1	P9.V1	P10.V5	P7.V1	P8.V2	P10.V3	P7.V5	P10.V4	P8.V3	P10.V2	P9.V5	D2.1	P8.V4	P8.V5	P9.V2	P10.V1	D1.2	P9.V4	P8.V1	P7.V4	P9.V3	P7.V3	D1.1	P7.V2
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium pyruvativorans|strain_Eubacterium pyruvativorans unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010123506782749544	0.0	0.0	0.00010053282396702523	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae|g_Lactobacillus|s_Lactobacillus ruminis|strain_Lactobacillus ruminis ATCC 27782	0.0	0.0	0.00010063399416322834	0.0	0.0	0.000301993154821824	0.0	0.0	0.0	0.00010062386798148522	0.0	0.0	0.0	0.0	0.0	0.00010045203415369161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Coriobacteriaceae|s_Coriobacteriaceae bacterium 68-1-3|s_Coriobacteriaceae bacterium 68-1-3|strain_Coriobacteriaceae bacterium 68-1-3 unknown	0.00010037137408411121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Christensenellaceae|s_Christensenellaceae bacterium Phil1|s_Christensenellaceae bacterium Phil1|strain_Christensenellaceae bacterium Phil1 unknown	0.0	0.00010094891984655764	0.00010063399416322834	0.0	0.0001003310926055985	0.000100664384940608	0.00010073536818777072	0.00010085728693898135	0.00010084711577248892	0.00010062386798148522	0.0001004419445560466	0.0	0.0	0.0	0.0001015950421619425	0.0	0.0	0.00010053282396702523	0.0	0.0	0.00020082337584094792	0.0	0.00010053282396702523	0.0
d_Bacteria|p_Proteobacteria|c_Deltaproteobacteria|o_Desulfovibrionales|f_Desulfovibrionaceae|g_Bilophila|s_Bilophila wadsworthia|strain_Bilophila wadsworthia 3_1_6	0.005219311452373783	0.00010094891984655764	0.003421555801549764	0.0	0.008327480686264674	0.0027179383933964166	0.00705147577314395	0.007060010085728694	0.0052440500201694235	0.003320587643389012	0.0	0.003941782898726501	0.01185929648241206	0.009842321984533494	0.0018287107589149648	0.0037167252636865896	0.0037185929648241205	0.005629838142153414	0.0	0.006377809273132213	0.0034139973892961147	0.0036367309829275687	0.003820247310746959	0.009404388714733545
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides intestinalis|strain_Bacteroides intestinalis DSM 17393	0.00020074274816822243	0.0006056935190793458	0.0011069739357955116	0.002127444027960693	0.000401324370422394	0.0018119589289309441	0.0009066183136899364	0.0009077155824508322	0.00040338846308995567	0.0011068625477963373	0.000502209722780233	0.0006064281382656155	0.0005025125628140704	0.0008034548558802853	0.0011175454637813674	0.0005022601707684581	0.0010050251256281408	0.0010053282396702524	0.00010033109260559848	0.000911115610447459	0.0009037051912842655	0.001212243660975856	0.0006031969438021514	0.0008089796743856812
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Odoribacteraceae|g_Butyricimonas|s_Butyricimonas faecalis|strain_Butyricimonas faecalis unknown	0.0005018568704205561	0.003634161114476075	0.0033209218073865353	0.0005065342923715935	0.0015049663890839772	0.002315280853633984	0.0019139719955676437	0.0031265758951084218	0.002016942315449778	0.0030187160394445564	0.0014061872237846526	0.0018192844147968466	0.001407035175879397	0.003916842422416391	0.0033526363913441025	0.00020090406830738323	0.004623115577889448	0.0032170503669448074	0.0003009932778167954	0.0012148208139299453	0.0030123506376142184	0.0007071421355692495	0.004322911430582085	0.0011123470522803117
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptostreptococcaceae|g_Clostridioides|s_Clostridioides difficile|strain_Clostridioides difficile unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006030150753768844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Actinomyces|s_Actinomyces graevenitzii|strain_Actinomyces graevenitzii C83	0.0	0.00010094891984655764	0.00010063399416322834	0.0001013068584743187	0.0	0.0	0.0	0.0	0.0	0.0	0.0004017677782241864	0.0001010713563776026	0.0	0.0	0.0001015950421619425	0.00010045203415369161	0.0	0.00020106564793405046	0.0	0.0	0.0006024701275228437	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Prevotellaceae|g_Prevotella|s_Prevotella oris|strain_Prevotella oris unknown	0.0	0.0	0.00020126798832645668	0.0	0.0	0.000201328769881216	0.0	0.00010085728693898135	0.0	0.00030187160394445564	0.0	0.0	0.0	0.0	0.0	0.00030135610246107485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus bicirculans|strain_Ruminococcus bicirculans unknown	0.0007025996185887785	0.0003028467595396729	0.0008050719533058267	0.08692128457096544	0.0007023176482391895	0.0009059794644654721	0.0030220610456331213	0.0006051437216338881	0.0013110125050423559	0.0006037432078889113	0.0037163519485737245	0.007479280371942592	0.00010050251256281407	0.0	0.00040638016864777	0.0005022601707684581	0.002311557788944724	0.0005026641198351262	0.00010033109260559848	0.035938449078760884	0.0005020584396023698	0.008990807152237601	0.010153815220669549	0.001415714430174942
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Mediterranea|s_Mediterranea massiliensis|strain_Mediterranea massiliensis unknown	0.00030111412225233364	0.0008075913587724611	0.0022139478715910233	0.0002026137169486374	0.000401324370422394	0.002415945238574592	0.00010073536818777072	0.001714573877962683	0.00020169423154497784	0.003924330851277923	0.000502209722780233	0.0002021427127552052	0.00020100502512562814	0.0006025911419102139	0.00081276033729554	0.0035158211953792064	0.00020100502512562814	0.0007037297677691767	0.00020066218521119696	0.0005061753391374772	0.0011045285671252136	0.0002020406101626427	0.00010053282396702523	0.00030336737789463043
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Propionibacteriales|f_Propionibacteriaceae|g_Pseudopropionibacterium|s_Pseudopropionibacterium propionicum|strain_Pseudopropionibacterium propionicum unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010050251256281407	0.00020086371397007131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|strain_unclassified Clostridiales (miscellaneous)|s_butyrate-producing bacterium SM4/1|s_butyrate-producing bacterium SM4/1|strain_butyrate-producing bacterium SM4/1 unknown	0.00020074274816822243	0.0003028467595396729	0.0007044379591425984	0.0003039205754229561	0.000401324370422394	0.000603986309643648	0.0003022061045633121	0.00030257186081694405	0.00020169423154497784	0.0006037432078889113	0.0013057452792286058	0.0002021427127552052	0.00010050251256281407	0.00010043185698503566	0.00040638016864777	0.0008036162732295329	0.0005025125628140704	0.00020106564793405046	0.00020066218521119696	0.0005061753391374772	0.00020082337584094792	0.000303060915243964	0.0006031969438021514	0.00030336737789463043
d_Bacteria|p_Candidatus Melainabacteria|strain_unclassified Candidatus Melainabacteria|s_Candidatus Melainabacteria bacterium MEL.A1|s_Candidatus Melainabacteria bacterium MEL.A1|s_Candidatus Melainabacteria bacterium MEL.A1|s_Candidatus Melainabacteria bacterium MEL.A1|strain_Candidatus Melainabacteria bacterium MEL.A1 unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010062386798148522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Roseburia|s_Roseburia sp. UNK.MGS-15|strain_Roseburia sp. UNK.MGS-15 unknown	0.006423767941383118	0.0016151827175449223	0.0044278957431820466	0.0014182960186404619	0.0005016554630279925	0.0013086370042279041	0.027702226251636947	0.0009077155824508322	0.002924566357402178	0.003219963775407527	0.006629168340699076	0.005963210026278552	0.00010050251256281407	0.00010043185698503566	0.0011175454637813674	0.00934203917629332	0.0011055276381909548	0.002814919071076707	0.011538075649643823	0.0010123506782749544	0.004719349332262275	0.0007071421355692495	0.0010053282396702524	0.0011123470522803117
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae|g_Haemophilus|s_Haemophilus parainfluenzae|strain_Haemophilus parainfluenzae ATCC 33392	0.0	0.0	0.00030190198248968497	0.0	0.0	0.0009059794644654721	0.0	0.0002017145738779627	0.0	0.0	0.0002008838891120932	0.0	0.0	0.0	0.0	0.0	0.0	0.00020106564793405046	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. AM30-16|strain_Bacteroides sp. AM30-16 unknown	0.0	0.00010094891984655764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010043185698503566	0.0001015950421619425	0.0	0.0	0.00010053282396702523	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Turicibacter|s_Turicibacter sp. H121|strain_Turicibacter sp. H121 unknown	0.0	0.0012113870381586917	0.00010063399416322834	0.0001013068584743187	0.0011036420186615833	0.000402657539762432	0.0	0.0008068582955118508	0.00010084711577248892	0.00020124773596297044	0.0018079550020088388	0.0	0.0009045226130653266	0.00020086371397007131	0.0009143553794574824	0.0	0.0	0.005931436614054489	0.0	0.00010123506782749544	0.003715232453057536	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Hungatella|s_Hungatella hathewayi|strain_Hungatella hathewayi 12489931	0.00010037137408411121	0.0005047445992327882	0.00030190198248968497	0.0041535811974470664	0.0001003310926055985	0.000301993154821824	0.0016117658910043315	0.0011094301563287948	0.00020169423154497784	0.0007043670758703966	0.0024106066693451184	0.0001010713563776026	0.0	0.00020086371397007131	0.000203190084323885	0.0009040683073832245	0.00010050251256281407	0.0003015984719010757	0.0014046352964783787	0.0003037052034824863	0.00010041168792047396	0.0002020406101626427	0.00010053282396702523	0.0008089796743856812
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. AM56-10ce|strain_Bacteroides sp. AM56-10ce unknown	0.0	0.00010094891984655764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001015950421619425	0.0	0.0	0.00010053282396702523	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Rikenellaceae|g_Alistipes|s_Alistipes onderdonkii|strain_Alistipes onderdonkii unknown	0.00020074274816822243	0.0	0.00020126798832645668	0.0	0.0	0.000201328769881216	0.0	0.00010085728693898135	0.0	0.00020124773596297044	0.0001004419445560466	0.0002021427127552052	0.00020100502512562814	0.0	0.0	0.0	0.00020100502512562814	0.0	0.0	0.0	0.0	0.0	0.0	0.0002022449185964203
d_Bacteria|p_Candidatus Melainabacteria|o_Candidatus Gastranaerophilales|s_Candidatus Gastranaerophilales bacterium|s_Candidatus Gastranaerophilales bacterium|s_Candidatus Gastranaerophilales bacterium|s_Candidatus Gastranaerophilales bacterium|strain_Candidatus Gastranaerophilales bacterium unknown	0.00020074274816822243	0.0	0.00010063399416322834	0.0001013068584743187	0.0	0.0	0.0	0.00010085728693898135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010050251256281407	0.0	0.0	0.00010123506782749544	0.0	0.00010102030508132135	0.00010053282396702523	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Eisenbergiella|s_Eisenbergiella massiliensis|strain_Eisenbergiella massiliensis unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010045203415369161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Angelakisella|s_Angelakisella massiliensis|strain_Angelakisella massiliensis unknown	0.00020074274816822243	0.001413284877851807	0.0013082419241219683	0.0005065342923715935	0.000802648740844788	0.0013086370042279041	0.0010073536818777072	0.0010085728693898135	0.0008067769261799113	0.0009056148118333669	0.0007030936118923263	0.0008085708510208208	0.00010050251256281407	0.00020086371397007131	0.0013207355481052523	0.0010045203415369162	0.0010050251256281408	0.0014074595355383535	0.00020066218521119696	0.0011135857461024498	0.002209057134250427	0.0007071421355692495	0.0015079923595053785	0.0010112245929821016
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. 1_1_30|strain_Bacteroides sp. 1_1_30 unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010045203415369161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|strain_unclassified Ruminococcaceae (miscellaneous)|s_Ruminococcaceae bacterium|strain_Ruminococcaceae bacterium unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010085728693898135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium bornimense|strain_Clostridium bornimense unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010043185698503566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Christensenellaceae|g_Christensenella|s_Christensenella timonensis|strain_Christensenella timonensis unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010043185698503566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Lachnoanaerobaculum|s_Lachnoanaerobaculum sp. OBRC5-5|strain_Lachnoanaerobaculum sp. OBRC5-5 unknown	0.00010037137408411121	0.0	0.00020126798832645668	0.0	0.0001003310926055985	0.000100664384940608	0.00010073536818777072	0.00010085728693898135	0.00010084711577248892	0.00010062386798148522	0.0004017677782241864	0.0001010713563776026	0.0	0.0	0.0	0.00010045203415369161	0.00010050251256281407	0.00010053282396702523	0.0	0.00010123506782749544	0.00010041168792047396	0.00010102030508132135	0.00010053282396702523	0.00010112245929821015
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Citrobacter|s_Citrobacter koseri|strain_Citrobacter koseri unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008085708510208208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|strain_unclassified Clostridiales (miscellaneous)|s_Clostridiales bacterium 41_12_two_minus|s_Clostridiales bacterium 41_12_two_minus|strain_Clostridiales bacterium 41_12_two_minus unknown	0.0	0.0	0.0	0.0	0.0	0.000100664384940608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus parasanguinis|strain_Streptococcus parasanguinis ATCC 15912	0.0	0.004845548152634767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. D2|strain_Bacteroides sp. D2 unknown	0.010840108401084013	0.005451241671714113	0.0024152158599174797	0.0022287508864350116	0.0036119193338015453	0.000603986309643648	0.0015110305228165607	0.0011094301563287948	0.0007059298104074225	0.0007043670758703966	0.003415026114905585	0.0018192844147968466	0.004522613065326633	0.004720297278296676	0.005790917403230722	0.0015067805123053742	0.0018090452261306533	0.006434100733889615	0.001906290759506371	0.0017209961530674227	0.002711115573852797	0.002020406101626427	0.0008042625917362018	0.002730306401051674
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Anaerotruncus|s_Anaerotruncus rubiinfantis|strain_Anaerotruncus rubiinfantis unknown	0.0	0.00010094891984655764	0.00010063399416322834	0.0	0.0001003310926055985	0.000100664384940608	0.00010073536818777072	0.00010085728693898135	0.0003025413473174667	0.00010062386798148522	0.0006026516673362796	0.0	0.0003015075376884422	0.0005021592849251784	0.0001015950421619425	0.0	0.0	0.00010053282396702523	0.0	0.0	0.00020082337584094792	0.00010102030508132135	0.00010053282396702523	0.0
d_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Peptoniphilaceae|g_Murdochiella|s_Murdochiella vaginalis|strain_Murdochiella vaginalis unknown	0.0	0.0	0.0	0.0	0.0	0.000100664384940608	0.0	0.0	0.00010084711577248892	0.00010062386798148522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus sanguinis|strain_Streptococcus sanguinis CC94A	0.0	0.0	0.0	0.0	0.0006019865556335909	0.0	0.0	0.0	0.0	0.0	0.0007030936118923263	0.0	0.0	0.0	0.0	0.0	0.0	0.0006031969438021514	0.001906290759506371	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides helcogenes|strain_Bacteroides helcogenes P 36-108	0.0	0.0002018978396931153	0.00020126798832645668	0.0	0.000200662185211197	0.000301993154821824	0.00010073536818777072	0.0004034291477559254	0.00020169423154497784	0.00020124773596297044	0.0001004419445560466	0.0002021427127552052	0.00020100502512562814	0.00030129557095510696	0.000203190084323885	0.0	0.0003015075376884422	0.00020106564793405046	0.0	0.00010123506782749544	0.00020082337584094792	0.0	0.00020106564793405046	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Coprococcus|s_Coprococcus sp. AF38-1|strain_Coprococcus sp. AF38-1 unknown	0.0	0.00010094891984655764	0.0	0.0001013068584743187	0.0019062907595063714	0.000100664384940608	0.0	0.0	0.0035296490520371118	0.00010062386798148522	0.0001004419445560466	0.0	0.0	0.0	0.0	0.00010045203415369161	0.0024120603015075374	0.00010053282396702523	0.0	0.00010123506782749544	0.00010041168792047396	0.00010102030508132135	0.0006031969438021514	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Mordavella|s_Mordavella sp. Marseille-P3756|strain_Mordavella sp. Marseille-P3756 unknown	0.00040148549633644485	0.0025237229961639408	0.0008050719533058267	0.0003039205754229561	0.0006019865556335909	0.0007046506945842561	0.0017125012591921022	0.0007060010085728696	0.0003025413473174667	0.0006037432078889113	0.000502209722780233	0.0006064281382656155	0.0	0.00010043185698503566	0.0025398760540485624	0.0014063284781516828	0.0004020100502512563	0.0016085251834724037	0.0004013243704223939	0.000911115610447459	0.002711115573852797	0.000606121830487928	0.0004021312958681009	0.000707857215087471
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Rikenellaceae|g_Alistipes|s_Alistipes putredinis|strain_Alistipes putredinis unknown	0.0005018568704205561	0.01029678982434888	0.00010063399416322834	0.0	0.0006019865556335909	0.000100664384940608	0.0006044122091266242	0.00010085728693898135	0.00040338846308995567	0.0	0.015468059461631177	0.00030321406913280777	0.0003015075376884422	0.0009038867128653209	0.010362694300518133	0.0	0.00010050251256281407	0.01839750678596562	0.0003009932778167954	0.0005061753391374772	0.011547344110854504	0.0004040812203252854	0.00010053282396702523	0.0005056122964910508
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium breve|strain_Bifidobacterium breve MCC 1114	0.0	0.0	0.0	0.0	0.0	0.0	0.0007051475773143951	0.0010085728693898135	0.0	0.0	0.0	0.0004042854255104104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Enterococcaceae|g_Enterococcus|s_Enterococcus avium|strain_Enterococcus avium ATCC 14025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001008471157724889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Myroides|s_Myroides odoratimimus|strain_Myroides odoratimimus unknown	0.0	0.00010094891984655764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|strain_Clostridiales incertae sedis|f_Clostridiales Family XIII. Incertae Sedis|g_Mogibacterium|s_Mogibacterium diversum	0.0	0.00010094891984655764	0.0	0.0	0.000401324370422394	0.0	0.0	0.0	0.0003025413473174667	0.0	0.0008035355564483728	0.0	0.00020100502512562814	0.0005021592849251784	0.0001015950421619425	0.0	0.0	0.00010053282396702523	0.0	0.0	0.00040164675168189584	0.0	0.0	0.0
d_Bacteria|p_Candidatus Melainabacteria|o_Candidatus Gastranaerophilales|s_Candidatus Gastranaerophilales bacterium HUM_2|s_Candidatus Gastranaerophilales bacterium HUM_2|s_Candidatus Gastranaerophilales bacterium HUM_2|s_Candidatus Gastranaerophilales bacterium HUM_2|strain_Candidatus Gastranaerophilales bacterium HUM_2 unknown	0.0	0.0	0.00010063399416322834	0.0001013068584743187	0.0	0.0	0.0	0.0	0.0	0.00010062386798148522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010123506782749544	0.0	0.0	0.00010053282396702523	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus infantis|strain_Streptococcus infantis unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002008838891120932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010033109260559848	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Rikenellaceae|g_Alistipes|s_Alistipes obesi|strain_Alistipes obesi unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.00020147073637554144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010053282396702523	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides finegoldii|strain_Bacteroides finegoldii DSM 17565	0.0006022282445046673	0.0007066424389259035	0.0	0.0	0.0006019865556335909	0.0	0.0017125012591921022	0.0	0.0007059298104074225	0.0	0.000502209722780233	0.002223569840307257	0.0007035175879396985	0.0007030229988952497	0.0007111652951335975	0.0	0.0	0.0006031969438021514	0.0007023176482391894	0.002530876695687386	0.0005020584396023698	0.0026265279321143553	0.0	0.002022449185964203
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Butyricicoccus|s_Butyricicoccus sp. N15.MGS-46|strain_Butyricicoccus sp. N15.MGS-46 unknown	0.00040148549633644485	0.0002018978396931153	0.0008050719533058267	0.0001013068584743187	0.0001003310926055985	0.0005033219247030401	0.0	0.0009077155824508322	0.00010084711577248892	0.00020124773596297044	0.0	0.0002021427127552052	0.0	0.0	0.0001015950421619425	0.0015067805123053742	0.0012060301507537687	0.00010053282396702523	0.0	0.00020247013565499088	0.00010041168792047396	0.00010102030508132135	0.0007037297677691767	0.0006067347557892609
